Clicks,Revenue_Generated
1044,41663.84
2492,75928.72
3605,51048.17
4150,39978.08
3635,46415.13
2913,24909.62
3911,38739.15
3543,81875.09
1842,5694.61
940,46732.22
2839,84025.36
530,88157.94
1374,86082.32
3156,89033.66
4866,66364.97
1798,44294.92
1640,92150.4
1533,21998.51
485,94941.14
4645,86008.5
1230,43133.37
1900,89672.07
2821,5247.49
2571,24959.68
415,31154.25
828,22088.71
694,95151.27
4812,72955.49
4282,3157.58
921,30836.85
758,98782.48
199,52078.73
401,25586.96
1081,70182.34
2069,60774.96
2492,10884.07
4328,33336.51
981,93882.12
3143,80400.05
4456,42818.47
270,43691.06
850,49796.32
1958,62653.06
696,19570.78
2628,73629.43
3068,59303.24
1545,36101.84
741,76853.77
2870,54292.28
2837,77466.41
4993,15144.94
3326,61959.12
4417,25295.31
3926,80356.5
3726,53473.37
2356,7510.64
600,29996.67
4247,91260.2
2460,71348.44
1575,58114.49
3619,28372.79
62,43996.47
2551,25173.01
893,54021.59
2835,18903.17
2780,5546.34
830,69954.21
2607,13387.8
1076,27243.93
3584,90128.42
4687,26867.67
3367,50608.84
3355,28595.35
3710,40256.16
1298,35063.99
3905,32023.52
4457,21733.26
4693,80877.65
1974,26489.81
3311,45589.91
3665,56444.93
622,45443.8
3382,36865.46
4596,97335.96
3396,14898.86
3699,16998.75
2219,60937.87
842,44175.92
4903,87195.8
4046,9611.13
2879,99006.94
3431,90874.39
1780,47978.93
871,36022.53
3418,80397.08
2362,38657.92
2080,88481.39
2434,47747.99
1078,25828.9
1932,38480.1
4124,49560.77
1547,25537.74
1665,13791.05
4781,16579.37
605,20771.48
3269,45151.09
3962,39435.63
760,88296.75
2395,12279.55
944,79490.97
222,98473.05
630,2772.98
3990,94495.52
2161,43228.74
501,30280.03
3663,91173.05
900,97389.34
2049,50707.7
971,34951.67
879,96814.65
229,61006.7
579,54328.11
3060,91705.78
648,56545.49
4556,52133.77
1231,12574.72
723,33410.58
2800,14328.51
4863,21251.4
831,92800.17
1007,46564.12
22,27430.64
4611,35749.05
1155,13842.28
3528,81320.07
3304,33525.41
3108,14979.61
459,55439.84
2810,63278.44
2898,63266.97
1235,78527.19
428,78060.65
1929,70309.22
2683,90389.52
1851,11910.57
657,7359.52
1446,8462.55
909,14298.26
2072,10657.02
1777,69993.37
168,17276.8
4615,16133.14
3861,79454.38
3617,13495.13
2783,86769.46
3707,74348.21
4443,90801.68
111,76179.43
3675,85329.46
4867,61316.06
4062,23186.96
4530,54531.49
208,76229.13
4792,28715.14
602,79692.27
683,3450.78
4714,34681.2
109,71808.52
1905,62370.29
3766,7861.04
3739,51499.22
543,37739.04
4293,23249.94
1246,9311.91
328,30816.71
4925,70847.76
3670,42045.24
1355,18945.09
534,26198.62
1325,60272.91
3541,92308.38
4919,56062.93
4457,24415.04
4891,70613.26
3473,45568.9
2032,58908.23
1662,95443.29
3455,34434.24
1359,19328.33
51,88277.65
1834,74837.96
536,63015.78
829,45034.28
4739,35840.36
1693,90729.51
3363,91267.43
169,64030.43
4323,51510.1
3328,1008.88
3639,65309.79
3179,96567.34
2528,11617.31
3915,14285.68
1569,70442.21
3800,64753.1
895,42671.1
2832,67969.48
3255,79958.52
2342,60593.93
693,13548.03
177,10241.43
1622,12030.96
3949,42252.55
1327,35633.15
2848,76654.21
2953,3030.79
190,15682.06
1547,62352.97
3670,48976.86
3897,28405.13
4193,42933.5
3873,56500.18
265,12105.29
480,59468.3
3999,90120.61
535,70268.67
1040,2014.12
1247,4973.53
4528,3891.24
2629,57448.77
159,30821.27
1837,4786.8
2865,5405.74
4398,36162.15
4489,72949.64
259,98655.23
2073,49190.4
2362,71177.2
3667,56273.3
2477,63869.8
2577,66632.13
3793,40095.67
1240,88998.06
4677,18364.13
1495,39477.24
2647,45618.16
3190,78684.66
269,92042.36
1542,47831.69
591,57374.02
1804,3247
1442,87706.88
3787,24990.37
3828,77112.23
3591,64792.66
4201,52907.59
4682,18774.5
3743,9039.06
2941,65079.81
3457,95653.94
1015,28794.63
2196,15604.88
3297,51274.58
1762,82513.44
3007,38146.38
1637,44696.1
1469,3221.23
929,27067.89
4551,58305.4
3489,95940.17
4854,73177.59
34,26046.41
2731,14280.21
1662,17086.11
1911,5070.12
526,70088.95
3266,50787.77
2270,99346.38
3179,4654.9
4101,82787.83
3659,13000.61
666,70939.15
3732,90570.95
2812,4467.1
2104,32892.05
2106,87755.41
150,69745.44
4195,90166.39
2414,88664.37
3313,47608.28
479,3666.83
33,38664.98
4166,61233.96
3859,74744.63
1781,70841.75
2006,95573.58
4341,56818.52
2230,48190.72
1078,46019.91
864,85205.16
3422,99152.25
1491,47413.44
1045,25269.31
3274,7478.58
920,19864.05
3644,82045.56
3077,63829.08
1487,58814.75
3072,75067.04
786,63859.26
1961,70581.31
2230,68615.3
4337,81539.18
2518,32149.71
4432,30094.05
760,61755.68
1990,60892.57
3021,98580.16
2733,17415.55
2234,40225.22
283,15025.73
1049,43777.55
2709,18474.52
2136,86802.3
2596,31101.46
4282,90729.54
2283,83563.27
3363,26346.65
3516,16562.79
1075,30077.63
748,18173.6
3941,95521.11
3118,85218.24
1140,31846.22
3979,58976.47
1699,9409.17
1601,31476.15
1296,97193.27
3926,99816.67
4660,65280.77
4521,97236.09
4340,83608.61
4077,41610.1
1527,10775.53
1020,17472.17
1563,30247.73
574,4957.21
176,33774.35
3047,59569.07
4961,98764.51
1702,10646.08
3980,80034.49
4313,44037
2792,50974.87
3741,92044.13
1646,39558.08
4373,9824.79
3151,82862.8
3386,91600.2
3046,82222.27
2047,13593.28
2734,85787.91
1726,68459.11
4921,94914.72
1908,6931.97
2400,53467.78
3364,83822.72
3732,42071.61
2950,36747.37
2013,53277.46
318,56643.36
1206,61079.1
3815,74332.77
4889,72465.61
3253,43110.51
1312,36833.94
3414,84631.27
1976,56072.78
3205,8178.44
1061,70905.23
3186,36433.75
3508,15736.83
2774,83405.72
1895,36404.11
1324,2089.89
4021,91233.47
2183,83948.41
4657,53977.62
2022,86137.42
3271,71696.14
2381,16379.54
2856,92972.12
384,16888.07
4990,95412.9
4192,67738.86
3434,64215.91
4447,45742.17
2916,5417.31
1072,93680.09
1319,32616.36
778,34036.54
4841,43647.05
2726,24029.43
2026,25555.23
1775,39405.24
1129,54499.17
791,91289.47
169,22172.64
3303,50743.43
3439,24042.25
3104,62376.88
815,10907.31
4641,43398.22
1684,30561.22
3257,37819.12
3870,53482.49
4504,22439.47
4840,69363.59
78,87064.71
837,70834.87
104,14194.9
742,6626.86
4673,61839.39
1225,76039.17
4390,18024.7
4428,62681.53
386,51644.69
3198,30309.34
3645,66406.22
3401,24553.64
1101,65720.73
4035,49005.5
65,73680.71
4305,55368.03
4539,48141.9
2932,27480.9
1691,29976.79
1328,64971.37
652,60808.53
1028,21555.35
4636,40115.07
738,68735.06
4723,86246.55
2184,12716.97
3299,99339.28
2638,55019.59
4700,8382.13
1203,19864.43
1574,17958.39
4340,12269.76
1323,17989.71
1558,73540.27
751,52742.02
2888,16594.84
921,89465.78
1962,9055.68
137,6358.54
2817,43298.7
4662,31976.48
4519,31630.42
912,65173.4
3180,49882.89
3932,45298.6
1496,41440.49
2768,33876.07
2034,27198.15
1891,40915.42
2171,20382.68
2807,40667.86
4753,60101.34
4168,27125.56
1413,4249.75
327,92086.37
1278,35367.12
936,53899.81
3643,8903.32
1935,2512.65
3790,10397.42
4594,30695.49
1476,26675.38
3016,67426.07
4744,65262.66
611,33675.82
399,24357.65
1256,18938.83
4591,4536.18
103,41340.11
1414,77980.95
4540,73233.9
215,75233.47
684,8540.82
2172,87042.17
88,15160.68
4502,9906.55
2861,63429.78
84,66801.27
3624,53264.36
4627,8514.63
23,35631.66
340,84006.34
2881,43958.76
2951,61194.72
3679,52724.54
1283,97901.93
877,98230.78
2932,10061.01
4646,29997.19
4166,52738.09
546,23220.68
2840,79012.35
952,47704.13
3711,63319.9
3135,78562.8
1348,41725.7
4091,56939.87
4911,81052.88
4738,76137.2
3514,49368.95
3983,66603.77
4871,36579.46
954,92225.04
505,58608.77
1204,84961.27
91,44804.59
900,80790.13
365,34184.39
3412,22879.53
3166,16894.56
3795,88087.93
464,84337.86
1398,42801.71
4193,36561.54
2869,50491.97
3430,3097.14
3492,91594.01
2266,95824.99
4730,37815.51
191,98459.54
4493,50812.11
3128,23881.14
4171,16296.84
4530,17933.79
1654,30400.69
4142,89966.26
1383,7574.29
4309,90313.63
3574,72290
1004,2581.32
1043,78601.33
4895,42302.38
2321,41539.52
2265,11825.41
4400,51360.29
4617,80596.74
913,58400.62
4712,89185.78
4141,5743.28
1545,95020.92
4222,27757.02
3375,17574.11
803,52861.81
88,44730.16
2440,71296.77
960,66934.69
1774,52150.69
4102,97988.74
3560,5985.31
2935,12142.95
4851,36129.29
976,39071.76
714,54529.45
2523,19374.57
1232,56103.74
758,51968.32
2197,29753.24
3857,52389.83
164,18314.82
4209,30422.24
50,6244
2207,14014.01
2575,64289.64
2932,31396.73
3571,15763.48
1936,16589.89
4301,67751.83
4204,18919.57
2759,70080.71
871,75977.14
4558,20103.99
286,89782.77
426,99436.31
2940,33376.95
4731,15908.78
214,48363.03
1656,38765.32
4433,13894.55
2408,58429.89
2141,77756.85
3854,51484.03
2016,22131.05
2213,42108.87
2024,92313.51
2507,3476.63
3526,68331.47
2911,73041.29
3023,6563.82
414,17765.41
417,54631.5
3475,81447.81
4030,39371.07
470,78777.94
4307,86900.84
1392,85107.82
2620,42338.67
2334,79939.33
4350,24186.85
3906,78844.08
4104,37237.29
4520,90942.01
1117,69266.01
180,77964.8
1181,58304.33
921,18225.63
559,86599.61
2205,39122.31
1374,83928.73
4504,81722.54
3128,26274.79
3911,31008.19
4946,59603.42
886,29034.31
757,9769.53
1895,67820.33
3805,56439.04
2354,15358
3240,50512.93
2000,24353.39
265,68337.41
4214,6285.1
1406,30239.41
4917,73340.03
2581,99197.3
2901,99385.85
4624,4612.86
630,41474.69
2624,37410.59
4635,93182.45
401,89004.66
1506,14749.33
1982,25664.66
3004,42928.79
4004,91451.33
2815,74646.82
3574,96879.92
3694,80809.94
4469,30853.47
2322,45871.16
2314,50926.99
4475,22268.99
2542,44329.27
4516,3544.58
158,36744.99
2093,31208.15
1136,17478.05
4594,28996.52
3387,78586.68
321,97689.67
585,98462.69
2903,95255.69
3261,10974.54
1654,17056.77
1612,17842.55
987,53096.26
980,18828.54
1832,89032.61
2085,49536.24
2992,86049.29
2318,17728.01
235,62808.62
275,52453.07
1276,47560.91
2617,20903.43
4132,91653.01
4462,60553.62
4324,90210.75
682,5135.49
3504,44049.6
2879,74465.7
1155,50737.77
2466,84513.7
1881,16531.61
2607,64238.85
4308,30768.87
1286,45563.36
4644,54513.84
4383,37312.5
3206,67345.35
2897,93596.97
343,55394.5
3857,61084.2
1484,92214.59
746,65240.9
2366,72566.94
2326,88119.65
4718,91579.29
876,40184.79
2948,95782.71
4067,5523.37
4253,66038.19
2281,69526.86
4873,84810
3039,12665.12
4809,1083.06
467,45516.67
4041,7555.22
1820,53763.51
4455,67362.83
590,51010.81
1613,70511.19
3588,35298.17
1784,85169.95
3840,82714.44
1458,27319.48
1183,2766.72
93,13348.21
1602,43520.89
2067,49834.84
4424,4488.88
1054,24342.86
1331,44925.47
3062,5498.68
3396,16024.02
3187,30478.84
2379,49121.74
1262,20243.81
4929,61571.06
4136,77991.67
196,86378.64
759,60129.04
68,65382.13
1675,74044.42
807,68024.79
3460,18014.26
2855,21844.57
2737,93882.65
986,3225.84
160,99390.68
4481,24603.05
4370,17345.6
4923,90204.61
705,22504.1
4334,41097.95
563,68301.35
2943,56399.9
719,27217
1514,13842.62
2857,48311.92
3877,45575.7
2966,39249.76
4927,25942.57
2231,30100.39
3555,33073.3
802,9715.29
1164,96196.84
4755,27053.17
1465,27226.15
1893,62658.44
4097,87938.38
3914,87444.93
2987,11513.45
3281,80234.39
3901,20451.34
3389,60442.33
3326,87239.77
2227,6592.97
1588,37511.24
1528,26884.7
2666,22688.98
443,77078.31
2586,92541.88
3044,36517.34
2985,93875.72
2142,87641.59
4269,17862.28
2614,78190.1
845,50978.42
4467,30371.43
3419,64953.04
1725,38607.87
1155,17849.81
3553,92180
2877,31685.56
2742,56223.23
3323,48536.41
1813,67883.28
4378,16222.07
762,17837.65
3480,97201.04
2623,16290.76
244,45076.75
2877,16159.77
3192,15665.7
2746,31249.35
2811,11868.17
292,29120.26
4381,35345.82
1861,61634.19
3901,1556.55
3612,4865.69
3353,63255.35
4627,17274.7
3691,74289.87
1033,49992.29
2541,16961.14
143,85836.59
4412,99193.93
2029,47464.36
1255,7035.27
2836,90849.87
3993,18710.01
548,61506.93
2208,7445.62
1609,30417.89
2362,75336.53
823,88543.37
4139,98222.12
530,86083.7
373,43670.02
4023,12381.18
3290,9216.93
3144,69231.55
2746,65171.71
2527,69454.83
4819,76705.56
1100,45365.79
336,70164.14
486,1475.89
1761,37679.24
1870,80959.84
3139,84419.06
733,82042.71
3315,24048.2
3046,31587.58
4424,84443.86
4475,73648.82
2219,11907.73
4388,20835.88
347,6037.93
4996,16625.31
2633,34829.7
4522,86930.06
871,82301.84
1719,53295.51
999,51308.06
4922,45122.72
1700,46411
4333,73738.07
154,98120.49
832,22344.5
2536,5722.22
1483,65897.29
1284,39060.26
1559,53948.23
4761,95668.73
4982,31000.56
782,77443.65
3152,24930.21
2503,17705.22
857,98591.26
4864,85889.41
3849,41901.43
3110,41599.97
302,25666.95
465,78111.48
4257,47442.76
100,72415.62
87,37496.89
1855,86972.99
3765,99771.64
2108,72315.9
1411,2073.3
2217,21161.67
971,2589.35
1550,72784.15
1926,7983.33
1378,93138.31
1739,61985.62
319,25868.19
4633,13714.66
4690,16735.99
3486,51869.45
2726,27041.04
2874,43138.29
2432,81193.61
2033,9930.69
1175,36379
4451,65389.38
1627,80095.52
253,22327.17
1180,69977.9
4912,30021.92
1037,17186.94
1302,34293.92
4172,31073.83
4577,43336.31
2071,95047.99
3050,83817
2951,91990.89
4428,18525.73
2058,99593.49
3329,11982.06
1828,17200.38
3240,36988.99
839,72108.68
4386,26710.36
4121,10497.59
179,78710.83
3783,82569.37
4035,35776.76
2178,40312.94
4234,33697.45
3939,21207.53
1253,47295.88
855,5191.7
2834,11653.02
4503,62045.92
2028,90432.8
121,64641.01
2524,64564.27
838,68950.65
4387,91433.23
3513,87533.24
1060,25489.27
626,65923.32
4077,56419.63
1106,46326.93
693,47895.39
4600,23753.51
1913,82535.98
2061,51783.93
2315,16592.91
4423,36033.17
3853,1433.69
4584,9986.31
4626,30289.66
1222,67751.21
2941,26719.72
2512,83655.7
4809,30154.8
3419,33395.13
836,86579.07
2396,35589.87
2933,10696.09
2908,11817.73
1638,50759.64
2996,7040.47
3783,88917.73
4098,76824.36
901,48239.29
4835,12145.52
1056,64249.38
1618,36400.6
4654,66435.9
3227,34891.59
1500,95194.57
2177,85303.4
4328,56300.99
4676,18062.5
3028,4956.9
760,68714.33
3986,25110.38
3581,98004.86
1882,68500.18
4903,85273.36
2381,28633.28
2884,33022.54
741,44469.26
1262,55318.11
468,91489.58
3749,92702.37
3562,45550.96
3356,99631.73
2268,98427.23
1036,39509.89
773,8210.35
1209,57436.85
3864,48602.34
702,79093.57
4104,43196.78
816,26671.1
4353,83461.39
3253,91557.53
3176,10931.95
1499,22941.27
2589,42366.99
3341,28570.88
1125,70228.97
2423,23754.31
1740,85823.97
1453,1344.37
2734,96326.12
2735,75547.53
2798,36226.29
2802,2272.17
143,80386.89
3387,41056.8
1483,19827.68
2480,82607.73
87,54566.47
2188,19106.41
1397,72905.68
239,5504.59
1658,38522.1
4513,43592.15
3941,9564.1
3219,72827.25
2202,7712.38
2595,74896.37
4172,70933.7
1952,8688.33
1744,35779.98
168,76005.63
4975,84527.21
45,19324.26
3424,88216.31
3794,67430.8
3755,87133.03
442,64666.97
430,87566.95
3655,83639.05
4747,25335.17
1532,19720.48
4728,9249.2
4161,18118.29
3456,91065.91
4617,75441.9
3412,64551.68
282,3480.3
2617,30071.56
807,92833.3
2699,61563.79
720,60817.62
4700,30079.17
331,96439.34
3589,71973.35
1452,73350.17
2010,40671.49
4171,75017.88
1235,36800.4
4726,15896.5
1653,55048.95
2804,24763.81
2252,64878.99
386,55656.22
1115,7050.89
1950,70243.4
333,66985.35
1906,36584.45
3849,21427.93
2054,80127.99
2466,71317.46
4359,32799.77
1908,60254.88
2112,33053.62
110,97217.62
3413,40332.66
4566,67816.97
217,86993.99
1619,60295.11
4729,91289.78
1192,37565.61
4502,36167.11
907,17811.61
3265,65138.48
548,77544.9
2145,1033.15
907,12014.4
1009,43844.54
3031,93545.28
1180,20711.62
2635,70483.74
3306,19643.32
2739,63411.17
250,56920.39
689,58237.15
2511,76559.99
2436,58214.74
2426,30155.39
1396,78869.09
4645,78803.73
1972,9152.21
1605,18512.25
4827,28032.12
41,53061.72
3524,70029.51
358,91162.31
2378,14028.58
1447,51210.63
1153,80068.91
1672,71993.73
3522,83133.93
3341,36087.27
3813,79865.85
2989,96391
4769,94769.13
2144,73665.58
137,5533.81
2750,83217.37
4784,5203.6
3761,8506.83
2156,27896.86
3812,90067.2
4273,22191.07
4484,39786.65
629,96636.76
2529,94810.13
2102,44511.9
179,4485.95
1680,10847.59
3964,6595.06
516,51957.97
1335,83056.9
241,74856.08
1877,93679.34
2510,76793.28
3918,52487.09
1108,2761.07
2142,43763.52
4550,28071.39
3128,59535.28
1256,97294.66
2020,31418.44
3970,91742.06
241,64545.71
1636,31818.36
3795,79743.86
2481,67322.3
1720,10019.01
2569,40141.08
1148,42384.17
510,7476.7
2045,34662.91
4485,80107.64
2685,52518.79
738,77054.66
2276,83417.73
1889,55628.67
4769,37618.24
3903,32761.41
4307,40404.24
4175,89074.5
1429,53772.72
1669,63701.38
3100,22022.92
1249,96071.29
1981,40804.89
1620,19119.69
2727,86725.62
3986,58674.07
3924,3242.5
2884,39518.65
1893,29881.84
4162,68852.15
3385,13826.44
262,70504.94
478,77950.33
4216,52206.03
4675,32338.14
1807,36840.17
257,42702.47
2363,74349.3
227,89367.06
1876,5211.74
3099,46969.97
800,35627.37
2061,95829.33
513,65259.9
3941,1953.85
816,18128.66
2112,26185.77
2990,79576.18
2307,97002.24
2416,54038.18
1938,28942.93
854,28360.45
2398,7586.93
2896,15870.31
3442,52738.69
2068,16659.9
141,11613.26
2274,72771.82
78,62167.43
1506,53480.08
3448,51409.99
1719,3109.94
3129,6307.59
1595,98104.18
3074,53564.86
254,33100.65
4385,95042.71
4780,41469.19
814,61300.26
983,47468.95
1249,44085.17
3329,5965.94
1092,59331.89
1822,39298.21
3699,9854.24
1119,34411.31
11,61842.3
103,10825.52
299,13232.28
4742,7134.47
1920,35016.03
448,92651.45
1831,74252.74
3364,94093.24
1986,98399.48
2207,3567.01
2449,34769.62
2506,99658.36
2391,45439.47
175,2188.25
3136,34235.95
1145,8665.75
4222,21308.32
2398,31571.92
2293,78722.28
3581,65651.76
296,68006.46
1586,60933.68
3472,88047.16
3972,3567.62
1506,38120.9
4959,12839.1
2228,65920.21
4705,38691.56
4939,75685.49
2312,22513.41
4987,5479.39
587,39423.31
1513,40879.2
1471,34578.81
4437,96171.37
2783,4424.23
4056,78468.19
865,70332.12
1235,84761.62
1733,84284.2
4614,6705.31
768,10213.41
1379,34693.61
4401,20950.37
2682,18831.71
3761,18526.14
4940,10383.25
4822,39475.04
4593,91093.67
3435,63912.18
1851,55852.48
3312,71393.41
3638,35773.76
4838,63929.37
1802,7180.7
1767,2201.48
4908,36559.3
4293,54507.2
776,37168.21
2745,63406.37
2091,26037.26
4244,16967.4
3705,19468.28
1483,99243.41
1715,66785.03
2376,11574.48
1868,87545.64
2981,84429.61
4402,31798.7
580,8545.08
1724,69916.23
4415,82814.03
792,22980.23
3615,90137.42
4214,83158.67
1264,5940.03
1623,72891.43
3098,72703.03
657,19734.75
4578,31225.09
1122,42346.09
4600,65970.86
1158,54314.39
1921,41660.27
1951,7719.75
3527,19744.79
4717,28558.99
183,42061.91
1737,51467.14
4970,7823.33
4672,55605.41
597,73489.77
4845,64779.88
2045,67286.62
3839,27096
4822,87517.72
1039,56201.26
3439,48278.6
2515,72555.4
2329,11501.25
4028,85183.13
2368,59250.06
2618,60341
307,95763.01
4756,59971.8
824,20791.24
587,34165.64
2058,97165.28
3855,8927.52
4304,36014.39
962,59436.09
4414,25958.34
2631,21567.2
4454,17055.2
4600,49723.53
1825,22092.6
3577,90826.22
4334,17076.09
111,89074.29
3799,1475.3
1449,97413.91
1008,80546.11
838,78151.06
318,72018.61
931,58045.93
3202,59635.34
137,98432.58
2655,77259.48
3654,87778.05
2583,90079.57
389,59516.51
805,8593.36
1282,20561.72
2157,30264.38
3341,89090.31
4066,32159.86
3399,18579.89
155,91622.65
2249,64198.92
853,79972.18
2948,75371.34
3002,99529.39
1019,30223.11
1769,49250.65
4128,18787.67
1399,27322.53
1494,71584.6
898,25396.84
2556,40014.98
2487,71575.28
849,54777.06
867,41236.8
326,35836.31
3038,10819.42
4967,32380.56
4557,47974.97
2840,8703.12
732,39690.41
4540,27595.5
465,9800.11
3606,71793
1027,42119.75
4196,2973.04
1052,17461.29
2192,58098.59
3500,6091.32
3424,60123.95
4082,15313.47
3319,25515.33
3959,54630.19
3114,10820.6
3655,90957.52
2654,63175.85
867,72383.82
1299,61760.62
3751,46044.25
851,89087.74
2800,64371.77
1323,23785.29
2907,41655.25
150,12596.68
838,5065.6
3922,72516.74
3608,24549.46
3243,85004.7
489,31321.77
3322,69247.06
1917,39584.35
2815,33287.89
858,47741.92
96,29913.38
1717,71646.7
764,55259.54
3063,48591.47
2839,24193.78
4890,84998.68
1695,16502.19
4849,41434.71
3912,81898.31
4620,19827.67
2723,64456.17
3578,94893.34
4680,53762.26
3017,90171.99
4647,47070.98
3071,49375.89
4500,19910.53
2586,63779.04
3071,54814.28
2044,92396.59
1839,73699.08
2963,14354.31
4735,19299.52
1164,57692.09
2082,37858.57
4366,69301.53
871,47543.32
851,25359.63
4058,14095.98
2514,77366.94
1084,62741.4
1368,82442.4
3886,82661.07
1048,17045.23
349,53474.27
2615,11315.36
4025,65659.93
4797,40141.03
1225,87496.88
3213,54115.93
1869,93952.61
4063,63060.16
4688,11254.34
1752,49575.66
256,75067.3
4590,32567.7
509,49723.7
4027,62970.82
466,16252.4
2329,58176.11
3131,19744.41
4307,83808.8
3279,33379.12
2322,3035.07
2251,14636.89
1129,70075.86
439,97099.75
4876,37748.03
2308,45074.7
1132,40952.62
2759,74470.29
1857,39094.78
4942,14734.2
4998,20168.03
4771,51320.33
4678,85417.27
2058,87917.7
2335,71489.21
1971,85184.78
1592,52990.9
2597,98492
1899,74150.39
3891,7604.43
2755,41938.4
4372,41780.55
2717,49430.67
2890,92136.47
347,47957.25
1800,51628.37
2380,38354.9
1199,46412.08
3760,21241.19
3631,53099.66
2306,42917.61
726,89516.56
908,66407.79
4447,84007.29
920,56076.95
2365,30480.31
3295,16156.54
3495,65748.94
4785,83883.11
3411,69801.83
4232,42422.73
2964,15154.32
137,85828.14
655,67596.16
261,83980.02
1247,75314.85
2134,31350.29
1880,25289.31
2168,10851.46
2495,2401.78
2177,74426.81
1899,76772.87
2269,68133.17
1998,73405.6
1726,84008.01
2613,78167.07
3492,25182.85
1674,33848.86
4832,33532.4
2026,39255.8
3937,1002.08
815,27194.42
4828,28782.88
3198,76659.68
2582,50783.8
93,97118.26
3218,40643.1
3107,87601.45
2257,72870.53
4672,5145.86
1571,51366.23
4296,96254.67
2172,2922.71
2840,69005.37
4320,55478.2
3789,86339.82
847,6808.23
1313,93677.97
1385,21504.06
3624,26311.04
2755,44186.09
1641,81117.82
631,35511.63
3404,41856.57
2518,92264.69
1341,60827.55
4778,5380.76
4756,45862.99
3718,18634.74
3826,27008.03
2645,21636.82
2761,52989.83
3040,64250.6
4227,46118.04
4719,24648.86
32,39531.75
141,15318.87
4443,50476.96
3905,56650.93
4004,20610.98
3542,92153.51
3799,24982.85
2950,56271.96
2539,54357.75
735,45739.34
3695,39548.72
2338,95577.81
400,57011.7
3103,63002.36
27,80279.42
3249,24676.54
2701,96813.27
1580,4663.61
1365,88533.92
3645,63727.61
4789,3816.82
1073,93704.06
4714,13342.56
491,5143.07
1515,61722.65
3747,99753.11
1690,79740.57
1937,9135.67
3141,80508.62
3316,78834.4
2416,50629.23
2652,97910.22
3029,35265.91
3175,99270.32
3861,38818.22
1053,85436.55
1378,70008.85
4224,79886.91
2528,5387.74
1772,96351.73
299,74174.05
3313,57956.2
833,83993.73
4385,6851.86
2267,78574.62
2654,73030.66
1032,92078.06
2640,18020.79
2004,73093.92
399,35224.54
4980,94541.73
2105,35195.56
1225,96461.82
1843,34895.86
782,71818.47
1616,30279.97
4393,15968.04
3075,75744.36
3114,59451.09
2497,69462.45
1648,85103.2
4068,22039.2
2515,19343.67
2135,41437.65
3006,82033.15
3390,1491.76
2309,10267.39
2749,85246.3
1389,19748.85
4358,4492.88
3167,41536.1
773,66798.66
4996,30380.14
3725,30741.03
2574,65332.61
3744,15631.06
2179,24225.28
3392,21491.61
2998,91088.57
4867,77086.8
503,11378.15
3924,52443.05
2095,39417.2
1044,58631.72
4662,61790.01
4690,43167.77
2252,34647.37
1657,95248.68
3048,32027.2
1313,14554.58
3436,58831.66
3971,23755.87
225,65033.45
3842,51122.46
3392,2483.62
4761,84993.85
4171,30342.92
655,26176.4
3628,44623.09
795,69475.06
4498,48780.35
1446,89974.25
694,4504.59
3700,34276.28
3120,94482.48
3475,51533.01
3447,19478.46
4980,61885.68
3533,5608.17
462,3284.52
3992,14394.18
1973,90010.55
54,55597.65
3845,41098.88
205,67483.92
2281,61419.79
1308,75963.25
1657,77663.91
1635,55903.66
4008,52447.48
2579,76915.03
1613,46403.16
4905,28443.27
4777,78706.75
2946,62756.97
3287,73856.43
3579,70305.68
4006,31936.08
135,40364.04
4221,65661.52
2935,45979.6
954,42021.99
842,47564.21
256,13213.93
4446,39107.45
3658,50825.69
1010,55524.68
3891,13698.48
1142,78669.44
2943,23952.92
3475,7889.09
179,83839.29
4233,79918.19
4044,10525.81
1955,76144.82
2542,10066.59
4783,24378.59
3473,37475.83
3449,92018.32
871,99540.66
1511,76345.96
3108,13892.55
3945,52686.71
1371,10629.06
4422,30607.27
3862,73943.13
2393,58638.82
1398,21541.97
789,83762.91
358,23709.45
4489,5070.21
1272,82741.14
449,27907.3
3418,7448.13
2292,55442.12
1299,95224.39
2128,27758.56
4738,38209.89
4482,28895.38
1847,35310.15
2734,74457.3
1219,26126.51
746,95004.77
1549,86079.41
3762,76430.25
3301,26607.88
4735,75030.34
458,4714.27
4104,38764.67
1050,92782.05
900,62307.88
1630,39197.91
1021,85914.32
262,44353.16
3026,39866.42
1490,77389.17
4656,34513.41
4681,45905.24
4505,31193.57
2289,63670.12
3138,46926.23
3433,66652.61
1339,42922.33
3184,86951.15
3970,80876.62
3984,42899.17
795,81870.03
705,79554.14
3958,38198.11
2659,39993.12
2432,18058.44
4211,13080.33
2432,83023.31
811,66094.57
2393,43657.51
1945,47279.05
256,90517.46
1731,39316.97
607,75688.94
1214,31790.17
701,29084.77
119,48335.31
4505,83236.55
561,26609.68
4943,97452.38
55,56188.77
2897,62806.58
3535,37689.74
3293,37912.57
1640,38075.86
3205,43922.32
1945,34946.48
2292,59185.76
2126,38584.45
4613,76560.09
2146,17339.72
4874,42232.29
3822,11243.04
35,75391.1
3555,48770.17
4869,11182.7
4099,58594.52
3419,94100.23
1535,70157.52
3111,40005.47
1870,14453.4
681,26041.03
1137,56755.99
2717,10366
237,56297.34
3334,78208.41
2800,78934.17
3740,40452.44
4024,69314.38
3569,80020.18
3097,25694.57
3027,16654.86
1852,39462.92
4103,23324.5
1254,90840.64
